state,date,total_population,cumulative_cases,cumulative_cases_per_100_000,cumulative_deaths,cumulative_deaths_per_100_000,new_cases,new_cases_7_day_rolling_avg,new_deaths,new_deaths_7_day_rolling_avg,new_deaths_per_100_000,new_cases_per_100_000
Washington,6/29/2020,7535591,32253,428.01,1320,17.52,501,483.29,10,6.29,0.13,6.65
Washington,6/30/2020,7535591,32824,435.59,1332,17.68,571,491.14,12,6.86,0.16,7.58
Washington,7/1/2020,7535591,33435,443.69,1339,17.77,611,509.43,7,6.57,0.09,8.11
Washington,7/2/2020,7535591,34151,453.2,1342,17.81,716,540.57,3,6,0.04,9.5
Washington,7/3/2020,7535591,34778,461.52,1352,17.94,627,560.43,10,6.86,0.13,8.32
Washington,7/4/2020,7535591,35247,467.74,1354,17.97,469,549,2,6.29,0.03,6.22
Washington,7/5/2020,7535591,35898,476.38,1359,18.03,651,592.29,5,7,0.07,8.64
Washington,7/6/2020,7535591,36985,490.8,1369,18.17,1087,676,10,7,0.13,14.42
Washington,7/7/2020,7535591,37420,496.58,1384,18.37,435,656.57,15,7.43,0.2,5.77
Washington,7/8/2020,7535591,37941,503.49,1394,18.5,521,643.71,10,7.86,0.13,6.91
Washington,7/9/2020,7535591,38581,511.98,1409,18.7,640,632.86,15,9.57,0.2,8.49
Washington,7/10/2020,7535591,39218,520.44,1424,18.9,637,634.29,15,10.29,0.2,8.45
Washington,7/11/2020,7535591,39218,520.44,1424,18.9,0,567.29,0,10,0,0
Washington,7/12/2020,7535591,40656,539.52,1438,19.08,1438,679.71,14,11.29,0.19,19.08
Washington,7/13/2020,7535591,41757,554.13,1399,18.57,1101,681.71,-39,11.5,-0.52,14.61
Washington,7/14/2020,7535591,42304,561.39,1404,18.63,547,697.71,5,9.83,0.07,7.26
Washington,7/15/2020,7535591,43046,571.24,1421,18.86,742,729.29,17,11,0.23,9.85
Washington,7/16/2020,7535591,44313,588.05,1427,18.94,1267,818.86,6,9.5,0.08,16.81
Washington,7/17/2020,7535591,45067,598.06,1434,19.03,754,835.57,7,8.17,0.09,10.01
Washington,7/18/2020,7535591,46026,610.78,1444,19.16,959,972.57,10,9.83,0.13,12.73
Washington,7/19/2020,7535591,46946,622.99,1447,19.2,920,898.57,3,8,0.04,12.21
Washington,7/20/2020,7535591,47743,633.57,1453,19.28,797,855.14,6,7.71,0.08,10.58
Washington,7/21/2020,7535591,48575,644.61,1465,19.44,832,895.86,12,8.71,0.16,11.04
Washington,7/22/2020,7535591,49247,653.53,1468,19.48,672,885.86,3,6.71,0.04,8.92
Washington,7/23/2020,7535591,50009,663.64,1482,19.67,762,813.71,14,7.86,0.19,10.11
Washington,7/24/2020,7535591,50824,674.45,1495,19.84,815,822.43,13,8.71,0.17,10.82
Washington,7/25/2020,7535591,51849,688.05,1494,19.83,1025,831.86,-1,8.5,-0.01,13.6
Washington,7/26/2020,7535591,52635,698.49,1501,19.92,786,812.71,7,9.17,0.09,10.43
Washington,7/27/2020,7535591,53321,707.59,1518,20.14,686,796.86,17,11,0.23,9.1
Washington,7/28/2020,7535591,54205,719.32,1548,20.54,884,804.29,30,14,0.4,11.73
Washington,7/29/2020,7535591,54985,729.67,1555,20.64,780,819.71,7,14.67,0.09,10.35
Washington,7/30/2020,7535591,55803,740.53,1564,20.75,818,827.71,9,13.83,0.12,10.86
Washington,7/31/2020,7535591,55803,740.53,1564,20.75,0,711.29,0,11.67,0,0
Washington,8/1/2020,7535591,57541,763.59,1592,21.13,1738,813.14,28,14,0.37,23.06
Washington,8/2/2020,7535591,58173,771.98,1596,21.18,632,791.14,4,13.57,0.05,8.39
Washington,8/3/2020,7535591,58715,779.17,1600,21.23,542,770.57,4,11.71,0.05,7.19
Washington,8/4/2020,7535591,59379,787.98,1619,21.48,664,739.14,19,10.14,0.25,8.81
Washington,8/5/2020,7535591,60084,797.34,1624,21.55,705,728.43,5,9.86,0.07,9.36
Washington,8/6/2020,7535591,60917,808.39,1653,21.94,833,730.57,29,12.71,0.38,11.05
Washington,8/7/2020,7535591,61587,817.28,1672,22.19,670,826.29,19,15.43,0.25,8.89
Washington,8/8/2020,7535591,62523,829.7,1688,22.4,936,711.71,16,13.71,0.21,12.42
Washington,8/9/2020,7535591,63072,836.99,1688,22.4,549,699.86,0,13.14,0,7.29
Washington,8/10/2020,7535591,63647,844.62,1697,22.52,575,704.57,9,13.86,0.12,7.63
Washington,8/11/2020,7535591,64151,851.31,1716,22.77,504,681.71,19,13.86,0.25,6.69
Washington,8/12/2020,7535591,64702,858.62,1724,22.88,551,659.71,8,14.29,0.11,7.31
Washington,8/13/2020,7535591,65339,867.07,1736,23.04,637,631.71,12,11.86,0.16,8.45
Washington,8/14/2020,7535591,66139,877.69,1755,23.29,800,650.29,19,11.86,0.25,10.62
Washington,8/15/2020,7535591,66885,887.59,1766,23.44,746,623.14,11,11.14,0.15,9.9
Washington,8/16/2020,7535591,67461,895.23,1781,23.63,576,627,15,13.29,0.2,7.64
Washington,8/17/2020,7535591,67721,898.68,1785,23.69,260,582,4,12.57,0.05,3.45
Washington,8/18/2020,7535591,68263,905.87,1808,23.99,542,587.43,23,13.14,0.31,7.19
Washington,8/19/2020,7535591,68689,911.53,1822,24.18,426,569.57,14,14,0.19,5.65
Washington,8/20/2020,7535591,69389,920.82,1837,24.38,700,578.57,15,14.43,0.2,9.29
Washington,8/21/2020,7535591,69779,925.99,1850,24.55,390,520,13,13.57,0.17,5.18
Washington,8/22/2020,7535591,70595,936.82,1857,24.64,816,530,7,13,0.09,10.83
Washington,8/23/2020,7535591,71012,942.35,1863,24.72,417,507.29,6,11.71,0.08,5.53
Washington,8/24/2020,7535591,71371,947.12,1867,24.78,359,521.43,4,11.71,0.05,4.76
Washington,8/25/2020,7535591,71705,951.55,1876,24.9,334,491.71,9,9.71,0.12,4.43
Washington,8/26/2020,7535591,72161,957.6,1880,24.95,456,496,4,8.29,0.05,6.05
Washington,8/27/2020,7535591,72703,964.79,1890,25.08,542,473.43,10,7.57,0.13,7.19
Washington,8/28/2020,7535591,73301,972.73,1905,25.28,598,503.14,15,7.86,0.2,7.94
Washington,8/29/2020,7535591,73879,980.4,1905,25.28,578,469.14,0,6.86,0,7.67
Washington,8/30/2020,7535591,74320,986.25,1905,25.28,441,472.57,0,6,0,5.85
Washington,8/31/2020,7535591,74635,990.43,1915,25.41,315,466.29,10,6.86,0.13,4.18
Washington,9/1/2020,7535591,74939,994.47,1931,25.63,304,462,16,7.86,0.21,4.03
Washington,9/2/2020,7535591,75377,1000.28,1935,25.68,438,459.43,4,7.86,0.05,5.81
Washington,9/3/2020,7535591,75856,1006.64,1945,25.81,479,450.43,10,7.86,0.13,6.36
Washington,9/4/2020,7535591,76335,1012.99,1953,25.92,479,433.43,8,6.86,0.11,6.36
Washington,9/5/2020,7535591,76836,1019.64,1953,25.92,501,422.43,0,6.86,0,6.65
Washington,9/6/2020,7535591,77235,1024.94,1953,25.92,399,416.43,0,6.86,0,5.29
Washington,9/7/2020,7535591,77545,1029.05,1953,25.92,310,415.71,0,5.43,0,4.11
Washington,9/8/2020,7535591,77545,1029.05,1953,25.92,0,372.29,0,3.14,0,0
Washington,9/9/2020,7535591,78009,1035.21,1978,26.25,464,376,25,6.14,0.33,6.16
Washington,9/10/2020,7535591,78467,1041.29,1985,26.34,458,373,7,5.71,0.09,6.08
Washington,9/11/2020,7535591,79011,1048.5,1991,26.42,544,382.29,6,5.43,0.08,7.22
Washington,9/12/2020,7535591,79476,1054.68,1991,26.42,465,377.14,0,5.43,0,6.17
Washington,9/13/2020,7535591,79826,1059.32,1991,26.42,350,370.14,0,5.43,0,4.64
Washington,9/14/2020,7535591,80138,1063.46,2006,26.62,312,370.43,15,7.57,0.2,4.14
Washington,9/15/2020,7535591,80465,1067.8,2015,26.74,327,417.14,9,8.86,0.12,4.34
Washington,9/16/2020,7535591,80812,1072.4,2020,26.81,347,400.43,5,6,0.07,4.6
Washington,9/17/2020,7535591,81198,1077.53,2031,26.95,386,390.14,11,6.57,0.15,5.12
Washington,9/18/2020,7535591,81602,1082.89,2037,27.03,404,370.14,6,6.57,0.08,5.36
Washington,9/19/2020,7535591,82199,1090.81,2037,27.03,597,389,0,6.57,0,7.92
Washington,9/20/2020,7535591,82548,1095.44,2037,27.03,349,388.86,0,6.57,0,4.63
Washington,9/21/2020,7535591,82730,1097.86,2049,27.19,182,370.29,12,6.14,0.16,2.42
Washington,9/22/2020,7535591,83193,1104,2070,27.47,463,389.71,21,7.86,0.28,6.14
Washington,9/23/2020,7535591,83702,1110.76,2081,27.62,509,412.86,11,8.71,0.15,6.75
Washington,9/24/2020,7535591,84238,1117.87,2080,27.6,536,434.29,-1,8.33,-0.01,7.11
Washington,9/25/2020,7535591,85226,1130.98,2100,27.87,988,517.71,20,10.67,0.27,13.11
Washington,9/26/2020,7535591,85830,1138.99,2100,27.87,604,518.71,0,10.67,0,8.02
Washington,9/27/2020,7535591,86269,1144.82,2100,27.87,439,531.57,0,10.67,0,5.83
Washington,9/28/2020,7535591,86638,1149.72,2100,27.87,369,558.29,0,8.67,0,4.9
Washington,9/29/2020,7535591,87042,1155.08,2124,28.19,404,549.86,24,9.17,0.32,5.36
Washington,9/30/2020,7535591,87522,1161.45,2126,28.21,480,545.71,2,7.67,0.03,6.37
Washington,10/1/2020,7535591,88116,1169.33,2132,28.29,594,554,6,7.43,0.08,7.88
Washington,10/2/2020,7535591,88810,1178.54,2143,28.44,694,512,11,6.14,0.15,9.21
Washington,10/3/2020,7535591,89419,1186.62,2142,28.43,609,512.71,-1,7.17,-0.01,8.08
Washington,10/4/2020,7535591,89874,1192.66,2142,28.43,455,515,0,7.17,0,6.04
Washington,10/5/2020,7535591,90276,1197.99,2158,28.64,402,519.71,16,9.83,0.21,5.33
Washington,10/6/2020,7535591,90663,1203.13,2165,28.73,387,517.29,7,7,0.09,5.14
Washington,10/7/2020,7535591,91208,1210.36,2177,28.89,545,526.57,12,8.67,0.16,7.23
Washington,10/8/2020,7535591,91918,1219.78,2183,28.97,710,543.14,6,8.67,0.08,9.42
Washington,10/9/2020,7535591,92560,1228.3,2190,29.06,642,535.71,7,8,0.09,8.52
Washington,10/10/2020,7535591,93035,1234.61,2190,29.06,475,516.57,0,6.86,0,6.3
Washington,10/11/2020,7535591,93035,1234.61,2190,29.06,0,451.57,0,6.86,0,0
Washington,10/12/2020,7535591,93035,1234.61,2190,29.06,0,394.14,0,4.57,0,0
Washington,10/13/2020,7535591,94775,1257.7,2211,29.34,1740,587.43,21,6.57,0.28,23.09
Washington,10/14/2020,7535591,95509,1267.44,2221,29.47,734,614.43,10,6.29,0.13,9.74
Washington,10/15/2020,7535591,96185,1276.41,2232,29.62,676,609.57,11,7,0.15,8.97
Washington,10/16/2020,7535591,96894,1285.82,2239,29.71,709,619.14,7,7,0.09,9.41
Washington,10/17/2020,7535591,97671,1296.13,2239,29.71,777,662.29,0,7,0,10.31
Washington,10/18/2020,7535591,98201,1303.16,2239,29.71,530,738,0,7,0,7.03
Washington,10/19/2020,7535591,98661,1309.27,2258,29.96,460,803.71,19,9.71,0.25,6.1
Washington,10/20/2020,7535591,99150,1315.76,2282,30.28,489,625,24,10.14,0.32,6.49
Washington,10/21/2020,7535591,99874,1325.36,2286,30.34,724,623.57,4,9.29,0.05,9.61
Washington,10/22/2020,7535591,100525,1334,2289,30.38,651,620,3,8.14,0.04,8.64
Washington,10/23/2020,7535591,101345,1344.88,2296,30.47,820,635.86,7,8.14,0.09,10.88
West Virginia,1/22/2020,1805832,0,0,0,0,,,,,,
West Virginia,1/23/2020,1805832,0,0,0,0,0,,0,,0,0
West Virginia,1/24/2020,1805832,0,0,0,0,0,,0,,0,0
West Virginia,1/25/2020,1805832,0,0,0,0,0,,0,,0,0
West Virginia,1/26/2020,1805832,0,0,0,0,0,,0,,0,0
West Virginia,1/27/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,1/28/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,1/29/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,1/30/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,1/31/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,2/1/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,2/2/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,2/3/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,2/4/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,2/5/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,2/6/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,2/7/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,2/8/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,2/9/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,2/10/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,2/11/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,2/12/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,2/13/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,2/14/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,2/15/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,2/16/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,2/17/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,2/18/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,2/19/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,2/20/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,2/21/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,2/22/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,2/23/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,2/24/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,2/25/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,2/26/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,2/27/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,2/28/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,2/29/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,3/1/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,3/2/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,3/3/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,3/4/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,3/5/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,3/6/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,3/7/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,3/8/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,3/9/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,3/10/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,3/11/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,3/12/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,3/13/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,3/14/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,3/15/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,3/16/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,3/17/2020,1805832,0,0,0,0,0,0,0,0,0,0
West Virginia,3/18/2020,1805832,1,0.06,0,0,1,0.14,0,0,0,0.06
West Virginia,3/19/2020,1805832,2,0.11,0,0,1,0.29,0,0,0,0.06
West Virginia,3/20/2020,1805832,8,0.44,0,0,6,1.14,0,0,0,0.33
West Virginia,3/21/2020,1805832,12,0.66,0,0,4,1.71,0,0,0,0.22
West Virginia,3/22/2020,1805832,16,0.89,0,0,4,2.29,0,0,0,0.22
West Virginia,3/23/2020,1805832,16,0.89,0,0,0,2.29,0,0,0,0
West Virginia,3/24/2020,1805832,22,1.22,0,0,6,3.14,0,0,0,0.33
West Virginia,3/25/2020,1805832,39,2.16,0,0,17,5.43,0,0,0,0.94
West Virginia,3/26/2020,1805832,52,2.88,0,0,13,7.14,0,0,0,0.72
West Virginia,3/27/2020,1805832,76,4.21,0,0,24,9.71,0,0,0,1.33
West Virginia,3/28/2020,1805832,96,5.32,0,0,20,12,0,0,0,1.11
West Virginia,3/29/2020,1805832,113,6.26,0,0,17,13.86,0,0,0,0.94
West Virginia,3/30/2020,1805832,145,8.03,1,0.06,32,18.43,1,0.14,0.06,1.77
West Virginia,3/31/2020,1805832,162,8.97,1,0.06,17,20,0,0.14,0,0.94
West Virginia,4/1/2020,1805832,191,10.58,1,0.06,29,21.71,0,0.14,0,1.61
West Virginia,4/2/2020,1805832,216,11.96,2,0.11,25,23.43,1,0.29,0.06,1.38
West Virginia,4/3/2020,1805832,237,13.12,2,0.11,21,23,0,0.29,0,1.16
West Virginia,4/4/2020,1805832,282,15.62,2,0.11,45,26.57,0,0.29,0,2.49
West Virginia,4/5/2020,1805832,324,17.94,3,0.17,42,30.14,1,0.43,0.06,2.33
West Virginia,4/6/2020,1805832,345,19.1,4,0.22,21,28.57,1,0.43,0.06,1.16
West Virginia,4/7/2020,1805832,412,22.81,4,0.22,67,35.71,0,0.43,0,3.71
West Virginia,4/8/2020,1805832,483,26.75,4,0.22,71,41.71,0,0.43,0,3.93
West Virginia,4/9/2020,1805832,514,28.46,5,0.28,31,42.57,1,0.43,0.06,1.72
West Virginia,4/10/2020,1805832,574,31.79,5,0.28,60,48.14,0,0.43,0,3.32
West Virginia,4/11/2020,1805832,577,31.95,5,0.28,3,42.14,0,0.43,0,0.17
West Virginia,4/12/2020,1805832,593,32.84,6,0.33,16,38.43,1,0.43,0.06,0.89
West Virginia,4/13/2020,1805832,611,33.83,8,0.44,18,38,2,0.57,0.11,1
West Virginia,4/14/2020,1805832,640,35.44,9,0.5,29,32.57,1,0.71,0.06,1.61
West Virginia,4/15/2020,1805832,702,38.87,10,0.55,62,31.29,1,0.86,0.06,3.43
West Virginia,4/16/2020,1805832,728,40.31,12,0.66,26,30.57,2,1,0.11,1.44
West Virginia,4/17/2020,1805832,775,42.92,16,0.89,47,28.71,4,1.57,0.22,2.6
West Virginia,4/18/2020,1805832,785,43.47,16,0.89,10,29.71,0,1.57,0,0.55
West Virginia,4/19/2020,1805832,890,49.28,18,1,105,42.43,2,1.71,0.11,5.81
West Virginia,4/20/2020,1805832,902,49.95,24,1.33,12,41.57,6,2.29,0.33,0.66
West Virginia,4/21/2020,1805832,908,50.28,26,1.44,6,38.29,2,2.43,0.11,0.33
West Virginia,4/22/2020,1805832,939,52,27,1.5,31,33.86,1,2.43,0.06,1.72
West Virginia,4/23/2020,1805832,981,54.32,31,1.72,42,36.14,4,2.71,0.22,2.33
West Virginia,4/24/2020,1805832,1010,55.93,32,1.77,29,33.57,1,2.29,0.06,1.61
West Virginia,4/25/2020,1805832,1010,55.93,32,1.77,0,32.14,0,2.29,0,0
West Virginia,4/26/2020,1805832,1055,58.42,34,1.88,45,23.57,2,2.29,0.11,2.49
West Virginia,4/27/2020,1805832,1063,58.86,34,1.88,8,23,0,1.43,0,0.44
West Virginia,4/28/2020,1805832,1095,60.64,38,2.1,32,26.71,4,1.71,0.22,1.77
West Virginia,4/29/2020,1805832,1110,61.47,38,2.1,15,24.43,0,1.57,0,0.83
West Virginia,4/30/2020,1805832,1125,62.3,41,2.27,15,20.57,3,1.43,0.17,0.83
West Virginia,5/1/2020,1805832,1152,63.79,46,2.55,27,20.29,5,2,0.28,1.5
West Virginia,5/2/2020,1805832,1185,65.62,48,2.66,33,25,2,2.29,0.11,1.83
West Virginia,5/3/2020,1805832,1195,66.17,48,2.66,10,20,0,2,0,0.55
West Virginia,5/4/2020,1805832,1224,67.78,48,2.66,29,23,0,2,0,1.61
West Virginia,5/5/2020,1805832,1246,69,48,2.66,22,21.57,0,1.43,0,1.22
West Virginia,5/6/2020,1805832,1242,68.78,50,2.77,-4,22.67,2,1.71,0.11,-0.22
West Virginia,5/7/2020,1805832,1287,71.27,51,2.82,45,27.67,1,1.43,0.06,2.49
West Virginia,5/8/2020,1805832,1323,73.26,52,2.88,36,29.17,1,0.86,0.06,1.99
West Virginia,5/9/2020,1805832,1323,73.26,52,2.88,0,23.67,0,0.57,0,0
West Virginia,5/10/2020,1805832,1360,75.31,54,2.99,37,28.17,2,0.86,0.11,2.05
West Virginia,5/11/2020,1805832,1366,75.64,54,2.99,6,24.33,0,0.86,0,0.33
West Virginia,5/12/2020,1805832,1378,76.31,58,3.21,12,22.67,4,1.43,0.22,0.66
West Virginia,5/13/2020,1805832,1398,77.42,58,3.21,20,22.29,0,1.14,0,1.11
West Virginia,5/14/2020,1805832,1427,79.02,60,3.32,29,20,2,1.29,0.11,1.61
West Virginia,5/15/2020,1805832,1447,80.13,64,3.54,20,17.71,4,1.71,0.22,1.11
West Virginia,5/16/2020,1805832,1470,81.4,64,3.54,23,21,0,1.71,0,1.27
West Virginia,5/17/2020,1805832,1492,82.62,67,3.71,22,18.86,3,1.86,0.17,1.22
West Virginia,5/18/2020,1805832,1502,83.17,68,3.77,10,19.43,1,2,0.06,0.55
West Virginia,5/19/2020,1805832,1502,83.17,68,3.77,0,17.71,0,1.43,0,0
West Virginia,5/20/2020,1805832,1567,86.77,69,3.82,65,24.14,1,1.57,0.06,3.6
West Virginia,5/21/2020,1805832,1593,88.21,70,3.88,26,23.71,1,1.43,0.06,1.44
West Virginia,5/22/2020,1805832,1705,94.42,72,3.99,112,36.86,2,1.14,0.11,6.2
West Virginia,5/23/2020,1805832,1705,94.42,72,3.99,0,33.57,0,1.14,0,0
West Virginia,5/24/2020,1805832,1759,97.41,72,3.99,54,38.14,0,0.71,0,2.99
West Virginia,5/25/2020,1805832,1774,98.24,72,3.99,15,38.86,0,0.57,0,0.83
West Virginia,5/26/2020,1805832,1774,98.24,72,3.99,0,38.86,0,0.57,0,0
West Virginia,5/27/2020,1805832,1899,105.16,74,4.1,125,47.43,2,0.71,0.11,6.92
West Virginia,5/28/2020,1805832,1935,107.15,74,4.1,36,48.86,0,0.57,0,1.99
West Virginia,5/29/2020,1805832,1951,108.04,74,4.1,16,35.14,0,0.29,0,0.89
West Virginia,5/30/2020,1805832,1989,110.14,75,4.15,38,40.57,1,0.43,0.06,2.1
West Virginia,5/31/2020,1805832,2010,111.31,75,4.15,21,35.86,0,0.43,0,1.16
West Virginia,6/1/2020,1805832,2028,112.3,76,4.21,18,36.29,1,0.57,0.06,1
West Virginia,6/2/2020,1805832,2056,113.85,78,4.32,28,40.29,2,0.86,0.11,1.55
West Virginia,6/3/2020,1805832,2077,115.02,78,4.32,21,25.43,0,0.57,0,1.16
West Virginia,6/4/2020,1805832,2102,116.4,79,4.37,25,23.86,1,0.71,0.06,1.38
West Virginia,6/5/2020,1805832,2119,117.34,84,4.65,17,24,5,1.43,0.28,0.94
West Virginia,6/6/2020,1805832,2136,118.28,84,4.65,17,21,0,1.29,0,0.94
West Virginia,6/7/2020,1805832,2144,118.73,84,4.65,8,19.14,0,1.29,0,0.44
West Virginia,6/8/2020,1805832,2161,119.67,84,4.65,17,19,0,1.14,0,0.94
West Virginia,6/9/2020,1805832,2169,120.11,84,4.65,8,16.14,0,0.86,0,0.44
West Virginia,6/10/2020,1805832,2194,121.5,85,4.71,25,16.71,1,1,0.06,1.38
West Virginia,6/11/2020,1805832,2217,122.77,86,4.76,23,16.43,1,1,0.06,1.27
West Virginia,6/12/2020,1805832,2249,124.54,88,4.87,32,18.57,2,0.57,0.11,1.77
West Virginia,6/13/2020,1805832,2274,125.93,88,4.87,25,19.71,0,0.57,0,1.38
West Virginia,6/14/2020,1805832,2290,126.81,88,4.87,16,20.86,0,0.57,0,0.89
West Virginia,6/15/2020,1805832,2322,128.58,88,4.87,32,23,0,0.57,0,1.77
West Virginia,6/16/2020,1805832,2341,129.64,88,4.87,19,24.57,0,0.57,0,1.05
West Virginia,6/17/2020,1805832,2376,131.57,88,4.87,35,26,0,0.43,0,1.94
West Virginia,6/18/2020,1805832,2418,133.9,88,4.87,42,28.71,0,0.29,0,2.33
West Virginia,6/19/2020,1805832,2468,136.67,88,4.87,50,31.29,0,0,0,2.77
West Virginia,6/20/2020,1805832,2500,138.44,88,4.87,32,32.29,0,0,0,1.77
West Virginia,6/21/2020,1805832,2533,140.27,89,4.93,33,34.71,1,0.14,0.06,1.83
West Virginia,6/22/2020,1805832,2552,141.32,89,4.93,19,32.86,0,0.14,0,1.05
West Virginia,6/23/2020,1805832,2593,143.59,92,5.09,41,36,3,0.57,0.17,2.27
West Virginia,6/24/2020,1805832,2631,145.69,92,5.09,38,36.43,0,0.57,0,2.1
West Virginia,6/25/2020,1805832,2694,149.18,92,5.09,63,39.43,0,0.57,0,3.49
West Virginia,6/26/2020,1805832,2730,151.18,92,5.09,36,37.43,0,0.57,0,1.99
West Virginia,6/27/2020,1805832,2782,154.06,93,5.15,52,40.29,1,0.71,0.06,2.88
West Virginia,6/28/2020,1805832,2832,156.83,93,5.15,50,42.71,0,0.57,0,2.77
West Virginia,6/29/2020,1805832,2870,158.93,93,5.15,38,45.43,0,0.57,0,2.1
West Virginia,6/30/2020,1805832,2905,160.87,93,5.15,35,44.57,0,0.14,0,1.94
West Virginia,7/1/2020,1805832,2979,164.97,93,5.15,74,49.71,0,0.14,0,4.1
West Virginia,7/2/2020,1805832,3053,169.06,93,5.15,74,51.29,0,0.14,0,4.1
West Virginia,7/3/2020,1805832,3126,173.11,93,5.15,73,56.57,0,0.14,0,4.04
West Virginia,7/4/2020,1805832,3205,177.48,94,5.21,79,60.43,1,0.14,0.06,4.37
West Virginia,7/5/2020,1805832,3262,180.64,94,5.21,57,61.43,0,0.14,0,3.16
West Virginia,7/6/2020,1805832,3442,190.6,95,5.26,180,81.71,1,0.29,0.06,9.97
West Virginia,7/7/2020,1805832,3505,194.09,95,5.26,63,85.71,0,0.29,0,3.49
West Virginia,7/8/2020,1805832,3707,205.28,95,5.26,202,104,0,0.29,0,11.19
West Virginia,7/9/2020,1805832,3826,211.87,95,5.26,119,110.43,0,0.29,0,6.59
West Virginia,7/10/2020,1805832,3983,220.56,95,5.26,157,122.43,0,0.29,0,8.69
West Virginia,7/11/2020,1805832,4146,229.59,96,5.32,163,134.43,1,0.29,0.06,9.03
West Virginia,7/12/2020,1805832,4244,235.02,96,5.32,98,140.29,0,0.29,0,5.43
West Virginia,7/13/2020,1805832,4313,238.84,97,5.37,69,124.43,1,0.29,0.06,3.82
West Virginia,7/14/2020,1805832,4407,244.04,97,5.37,94,128.86,0,0.29,0,5.21
West Virginia,7/15/2020,1805832,4557,252.35,98,5.43,150,121.43,1,0.43,0.06,8.31
West Virginia,7/16/2020,1805832,4657,257.89,99,5.48,100,118.71,1,0.57,0.06,5.54
West Virginia,7/17/2020,1805832,4783,264.86,100,5.54,126,114.29,1,0.71,0.06,6.98
West Virginia,7/18/2020,1805832,4894,271.01,100,5.54,111,106.86,0,0.57,0,6.15
West Virginia,7/19/2020,1805832,4990,276.33,100,5.54,96,106.57,0,0.57,0,5.32
West Virginia,7/20/2020,1805832,5084,281.53,100,5.54,94,110.14,0,0.43,0,5.21
West Virginia,7/21/2020,1805832,5172,286.41,101,5.59,88,109.29,1,0.57,0.06,4.87
West Virginia,7/22/2020,1805832,5212,288.62,101,5.59,40,93.57,0,0.43,0,2.22
West Virginia,7/23/2020,1805832,5452,301.91,102,5.65,240,113.57,1,0.43,0.06,13.29
West Virginia,7/24/2020,1805832,5653,313.04,103,5.7,201,124.29,1,0.43,0.06,11.13
